Student,required_hours,total_hours_completed,attendance_rate,hours_completed_ratio,late_count,absent_count,total_tasks_logged,total_task_hours,number_of_distinct_competencies,hours_software_development,hours_machine_learning_engineering,hours_it_related_research,hours_ux_ui_design,hours_information_security_analysis,hours_networking,hours_technical_support,hours_data_analysis,hours_customer_service,hours_data_entry_management,hours_office_work,total_chatbot_queries,chatbot_queries_last_30_days,weekly_progress_grade,narrative_report_grade,coordinator_eval_grade,supervisor_eval_grade,has_weekly_progress_grade,has_narrative_report_grade,has_coordinator_eval_grade,has_supervisor_eval_grade,final_ojt_grade,risk_level
Student_486,486,407.4,96.8,0.838,0,2,37,57.0,6,4.0,5.3,2.6,0.0,0.0,13.3,22.6,0.0,9.1,0.0,0.0,9,4,85.9,75.4,76.5,96.8,1,1,1,1,86.28,LOW
Student_487,486,463.5,92.9,0.954,0,5,41,168.1,10,12.4,17.1,0.0,17.4,8.2,19.5,44.6,6.7,1.3,35.6,5.3,1,0,78.1,82.0,99.6,100.0,1,1,1,1,91.94,LOW
Student_488,486,47.8,21.1,0.098,1,45,33,115.8,3,0.0,0.0,0.0,0.0,24.9,36.3,0.0,54.6,0.0,0.0,0.0,6,1,50.0,58.2,50.0,0.0,1,1,1,0,31.64,HIGH
Student_489,600,349.2,79.1,0.582,1,18,61,211.4,10,6.8,14.8,8.2,10.6,17.8,0.0,8.2,73.8,3.0,22.9,45.3,6,4,82.2,92.5,94.3,87.8,1,1,1,1,88.92,LOW
Student_490,486,206.6,61.8,0.425,4,26,26,121.5,4,0.0,61.1,0.0,0.0,0.0,39.1,0.0,3.1,18.2,0.0,0.0,4,2,50.0,66.7,50.0,65.3,1,1,1,1,59.46,HIGH
Student_491,240,16.1,21.9,0.067,1,25,22,50.5,5,0.0,0.0,1.6,24.0,0.0,0.0,0.0,4.7,6.1,14.1,0.0,6,3,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_492,486,186.7,48.5,0.384,3,34,16,72.3,4,13.0,46.6,0.0,0.0,0.0,0.0,5.1,0.0,0.0,7.6,0.0,18,10,50.0,53.2,50.0,51.7,1,1,1,1,51.32,HIGH
Student_493,600,101.5,36.4,0.169,0,56,28,112.0,4,0.0,0.0,0.0,4.3,0.5,57.9,0.0,0.0,49.2,0.0,0.0,2,0,50.0,50.0,53.7,0.0,1,1,1,0,30.74,HIGH
Student_494,486,239.8,77.9,0.493,3,15,47,141.8,10,15.0,0.0,1.2,1.8,4.2,22.3,32.4,6.7,20.7,21.0,16.4,6,1,80.0,68.5,68.5,64.7,1,1,1,1,69.28,HIGH
Student_495,300,53.6,50.0,0.179,0,17,29,98.4,5,49.7,19.2,7.0,0.0,0.0,0.0,2.6,20.0,0.0,0.0,0.0,4,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_496,400,231.4,68.6,0.578,0,16,64,287.5,7,36.3,17.4,0.0,0.0,72.6,0.0,8.8,77.9,5.0,69.4,0.0,9,4,78.6,87.6,85.7,82.0,1,1,1,1,83.18,MEDIUM
Student_497,240,55.1,65.6,0.23,3,11,7,17.1,1,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,50.0,53.3,73.8,50.0,1,1,1,1,55.42,HIGH
Student_498,486,207.8,62.0,0.428,6,27,22,99.9,6,0.0,10.0,0.0,0.0,0.0,17.2,23.2,0.0,30.8,6.7,12.0,5,3,50.0,60.4,50.0,62.6,1,1,1,1,57.12,HIGH
Student_499,200,2.0,8.0,0.01,0,23,1,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_500,240,29.7,37.9,0.124,0,18,14,55.1,6,17.1,0.0,0.0,0.0,6.1,8.6,0.0,3.3,13.3,6.8,0.0,8,5,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_501,486,173.3,49.3,0.357,2,35,31,127.6,4,28.1,0.0,0.0,0.0,0.0,44.9,0.0,13.4,0.0,0.0,41.1,4,1,50.0,70.9,80.8,50.0,1,1,1,1,60.34,HIGH
Student_502,200,93.1,70.4,0.465,0,8,47,158.1,10,38.1,4.5,3.1,20.1,5.8,38.0,0.0,10.1,1.4,7.2,29.9,29,15,59.0,92.8,75.6,100.0,1,1,1,1,85.48,LOW
Student_503,486,85.9,30.9,0.177,2,47,55,117.5,7,0.0,0.0,11.9,18.1,12.8,2.1,22.6,0.0,37.3,12.6,0.0,3,2,50.0,53.6,50.0,51.0,1,1,1,1,51.12,HIGH
Student_504,300,9.1,22.9,0.03,0,27,5,20.1,2,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,18.5,0.0,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_505,300,3.3,19.0,0.011,2,34,11,29.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,1,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_506,300,42.1,41.9,0.14,0,25,8,28.2,2,0.0,0.0,0.0,2.9,0.0,0.0,0.0,25.3,0.0,0.0,0.0,3,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_507,600,167.5,54.1,0.279,5,34,31,149.1,4,22.8,0.0,0.0,0.0,0.0,0.0,41.5,35.1,49.7,0.0,0.0,4,1,50.0,70.3,55.2,51.0,1,1,1,1,55.5,HIGH
Student_508,600,279.0,66.3,0.465,1,29,52,130.9,6,14.6,44.6,0.0,0.0,0.0,24.0,0.0,8.2,0.0,14.7,24.8,1,0,53.7,76.2,76.9,69.0,1,1,1,1,68.96,HIGH
Student_509,240,1.1,2.9,0.005,0,33,10,25.2,5,0.0,0.0,0.0,2.5,0.0,13.0,0.0,6.9,0.8,2.0,0.0,3,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_510,600,121.0,37.0,0.202,0,51,11,25.8,2,0.0,0.0,0.0,15.3,0.0,0.0,10.5,0.0,0.0,0.0,0.0,5,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_511,486,266.2,90.3,0.548,2,6,14,45.3,5,10.5,1.0,11.7,6.5,0.0,0.0,0.0,0.0,15.7,0.0,0.0,8,3,50.0,92.2,89.6,74.6,1,1,1,1,76.2,MEDIUM
Student_512,600,117.8,52.2,0.196,4,33,16,69.8,3,0.0,0.0,29.5,0.0,0.0,0.0,31.5,0.0,0.0,0.0,8.8,2,1,50.0,53.8,55.4,0.0,1,1,1,0,31.84,HIGH
Student_513,400,137.2,55.1,0.343,2,22,6,27.5,2,0.0,0.0,0.0,0.0,6.1,0.0,0.0,21.4,0.0,0.0,0.0,3,0,50.0,68.3,58.8,50.9,1,1,1,1,55.78,HIGH
Student_514,400,281.3,85.7,0.703,1,8,53,153.8,10,5.6,0.9,4.2,51.1,26.4,12.2,7.9,0.0,23.3,15.1,7.3,10,2,82.0,77.0,76.8,79.2,1,1,1,1,78.84,MEDIUM
Student_515,600,135.1,49.4,0.225,1,39,68,273.8,7,67.8,88.7,0.0,62.8,7.9,0.0,3.5,0.0,0.0,16.1,27.0,3,1,50.0,67.1,55.2,0.0,1,1,1,0,34.46,HIGH
Student_516,486,54.1,25.9,0.111,1,43,10,44.8,2,0.0,0.0,15.9,0.0,0.0,0.0,28.9,0.0,0.0,0.0,0.0,4,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_517,400,224.0,70.6,0.56,1,15,33,80.9,6,0.0,0.0,3.8,11.5,26.0,11.6,23.2,0.0,4.9,0.0,0.0,6,3,58.0,87.0,100.0,75.6,1,1,1,1,79.24,MEDIUM
Student_518,486,297.0,65.6,0.611,0,22,66,167.7,10,11.4,27.1,45.6,0.0,9.6,8.7,9.5,1.3,11.4,23.9,19.3,9,6,57.7,80.7,78.0,88.1,1,1,1,1,78.52,MEDIUM
Student_519,600,126.6,35.6,0.211,1,56,24,106.9,6,34.5,0.0,0.0,20.5,15.7,0.0,9.4,0.0,22.7,0.0,4.2,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_520,400,263.3,88.7,0.658,0,6,22,66.9,4,0.0,23.3,22.7,0.0,0.0,5.4,0.0,0.0,0.0,0.0,15.5,2,1,66.8,97.3,88.8,79.1,1,1,1,1,82.22,MEDIUM
Student_521,300,55.0,51.5,0.183,1,16,12,50.2,4,13.9,0.0,10.5,0.0,0.0,3.8,0.0,0.0,22.0,0.0,0.0,4,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_522,300,149.3,68.4,0.498,0,12,27,106.6,6,0.0,10.0,0.0,0.0,21.6,36.9,5.1,22.7,10.4,0.0,0.0,2,1,50.0,75.3,68.1,68.3,1,1,1,1,66.0,HIGH
Student_523,300,3.5,24.2,0.012,0,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_524,400,73.9,43.4,0.185,0,30,20,35.6,5,0.0,0.0,4.5,0.0,4.9,0.0,0.0,4.4,12.2,0.0,9.5,12,4,50.0,50.0,50.0,62.4,1,1,1,1,54.96,HIGH
Student_525,486,154.4,46.9,0.318,0,34,53,180.1,9,13.6,0.0,11.1,11.3,12.0,0.0,16.0,21.9,47.6,43.3,3.4,8,2,50.0,63.6,62.8,65.8,1,1,1,1,61.6,HIGH
Student_526,200,48.6,50.0,0.243,1,13,18,60.5,5,8.2,1.6,0.0,0.0,10.1,0.0,5.8,0.0,0.0,0.0,34.7,4,2,50.0,50.0,50.0,54.0,1,1,1,1,51.6,HIGH
Student_527,400,108.2,60.0,0.27,0,20,50,170.3,10,20.9,4.4,10.7,3.3,4.6,8.5,0.0,9.9,79.6,14.6,13.7,5,1,50.0,56.4,57.9,67.8,1,1,1,1,59.98,HIGH
Student_528,600,370.5,82.9,0.618,0,12,64,209.3,7,13.0,0.0,38.4,0.0,23.1,38.1,36.8,19.6,0.0,0.0,40.3,3,1,67.2,86.5,94.3,77.4,1,1,1,1,80.56,MEDIUM
Student_529,486,116.9,50.7,0.241,1,34,11,52.2,3,0.0,0.0,0.0,15.0,8.5,0.0,0.0,0.0,0.0,28.7,0.0,2,0,50.0,50.0,50.0,50.3,1,1,1,1,50.12,HIGH
Student_530,200,108.0,64.0,0.54,0,9,30,103.1,9,0.0,0.0,24.7,2.4,5.6,2.0,5.5,27.3,4.4,12.1,19.1,12,6,50.0,78.2,84.6,85.5,1,1,1,1,76.76,MEDIUM
Student_531,600,294.7,77.4,0.491,0,19,17,60.4,3,36.5,9.1,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,2,0,50.0,61.3,64.7,65.6,1,1,1,1,61.44,HIGH
Student_532,200,128.6,76.0,0.643,0,6,71,303.4,7,25.2,46.6,107.8,8.3,59.0,0.0,0.0,0.0,34.7,21.8,0.0,2,0,74.5,97.6,100.0,84.6,1,1,1,1,88.26,LOW
Student_533,486,83.9,42.6,0.173,4,35,12,30.3,2,12.7,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,8,3,50.0,50.0,53.2,50.0,1,1,1,1,50.64,HIGH
Student_534,486,280.8,65.2,0.578,0,23,37,60.8,9,8.0,0.0,6.0,10.7,10.5,8.8,0.8,0.0,12.0,3.0,0.9,4,2,59.0,95.0,70.9,70.6,1,1,1,1,73.22,HIGH
Student_535,300,1.2,7.5,0.004,0,37,6,15.8,2,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,3,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_536,240,73.3,45.7,0.305,0,19,17,76.0,3,0.0,47.1,24.1,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,10,6,50.0,52.5,50.0,50.0,1,1,1,1,50.5,HIGH
Student_537,486,230.4,62.1,0.474,1,22,39,91.3,8,11.1,15.9,0.0,2.1,1.1,7.3,0.0,0.0,7.8,28.3,17.8,17,11,51.0,74.6,70.6,83.7,1,1,1,1,72.72,HIGH
Student_538,600,407.0,88.3,0.678,0,9,34,121.5,9,0.0,16.9,0.0,16.4,17.0,17.6,5.9,16.9,3.5,8.5,18.7,4,2,68.4,100.0,100.0,82.2,1,1,1,1,86.56,LOW
Student_539,300,46.3,34.1,0.154,0,29,8,14.1,2,0.0,0.0,0.0,2.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,7,4,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_540,486,202.6,55.9,0.417,0,30,19,63.6,4,0.0,0.0,0.0,1.0,33.3,20.8,8.5,0.0,0.0,0.0,0.0,11,4,50.0,63.9,66.7,54.8,1,1,1,1,58.04,HIGH
Student_541,600,395.8,88.7,0.66,0,8,74,149.5,7,1.7,0.0,39.8,8.5,13.0,3.0,0.0,50.6,0.0,0.0,32.9,11,6,85.1,73.4,78.1,97.9,1,1,1,1,86.48,LOW
Student_542,200,193.3,100.0,0.966,0,0,67,252.6,8,4.8,2.0,56.3,32.9,0.0,15.8,70.2,0.0,50.9,19.7,0.0,16,3,100.0,64.6,75.2,85.4,1,1,1,1,82.12,MEDIUM
Student_543,200,109.4,77.8,0.547,0,6,54,223.5,9,17.2,39.0,5.0,0.0,16.9,15.9,24.8,48.8,15.1,40.8,0.0,12,5,74.8,88.3,93.4,85.2,1,1,1,1,85.38,LOW
Student_544,600,188.6,54.5,0.314,2,35,26,121.0,2,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,91.1,0.0,0.0,3,1,50.0,90.0,87.3,56.5,1,1,1,1,68.06,HIGH
Student_545,200,174.2,100.0,0.871,1,0,45,202.9,7,25.2,7.4,17.8,16.1,0.0,0.0,53.4,0.0,24.7,58.3,0.0,6,3,87.9,83.7,100.0,92.1,1,1,1,1,91.16,LOW
Student_546,400,17.0,28.8,0.042,2,42,14,32.5,3,0.0,4.6,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,13.0,2,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_547,400,95.7,49.0,0.239,2,25,13,55.6,6,24.5,4.8,11.2,1.2,0.0,6.6,0.0,0.0,7.2,0.0,0.0,2,0,50.0,77.1,86.1,57.1,1,1,1,1,65.48,HIGH
Student_548,486,3.9,9.1,0.008,0,50,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_549,200,60.4,48.0,0.302,1,13,17,55.1,2,0.0,0.0,37.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,61.3,62.2,61.6,1,1,1,1,59.34,HIGH
Student_550,486,372.1,94.1,0.766,1,4,31,60.7,10,11.1,2.4,9.8,3.3,8.6,9.0,2.7,0.8,9.0,0.0,3.9,9,5,79.9,91.8,99.0,87.8,1,1,1,1,89.26,LOW
Student_551,200,143.7,75.0,0.718,0,7,22,91.7,3,27.5,0.0,49.5,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,16,11,50.0,71.0,78.2,76.9,1,1,1,1,70.6,HIGH
Student_552,240,69.5,45.7,0.29,1,19,25,108.2,4,0.0,4.8,14.5,0.0,0.0,0.0,0.0,0.0,20.2,68.6,0.0,9,3,50.0,67.1,80.9,0.0,1,1,1,0,39.6,HIGH
Student_553,600,241.9,53.2,0.403,0,36,56,179.4,6,0.0,25.4,7.5,0.0,4.8,14.9,58.6,68.2,0.0,0.0,0.0,5,2,50.4,71.0,62.0,73.3,1,1,1,1,66.0,HIGH
Student_554,200,112.2,84.0,0.561,0,4,68,233.4,10,31.0,19.9,23.7,0.0,11.6,51.6,34.5,19.7,9.7,20.9,10.9,4,1,97.3,90.2,80.4,94.0,1,1,1,1,91.18,LOW
Student_555,240,8.4,20.0,0.035,0,24,19,86.9,2,0.0,0.0,0.0,0.0,0.0,9.1,77.8,0.0,0.0,0.0,0.0,6,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_556,600,124.9,41.4,0.208,4,51,5,19.2,3,0.0,8.3,0.0,0.0,0.0,3.9,0.0,0.0,0.0,7.0,0.0,5,1,50.0,61.2,50.0,50.0,1,1,1,1,52.24,HIGH
Student_557,486,222.2,76.1,0.457,3,16,25,120.8,2,0.0,64.4,0.0,0.0,0.0,0.0,0.0,56.4,0.0,0.0,0.0,5,2,50.0,83.0,81.2,69.2,1,1,1,1,70.52,HIGH
Student_558,240,191.1,80.0,0.796,0,6,76,325.6,8,2.2,0.0,4.0,40.5,108.4,0.0,0.0,17.1,22.6,119.1,11.6,24,10,80.4,79.3,91.5,100.0,1,1,1,1,90.24,LOW
Student_559,240,180.8,73.3,0.753,0,8,27,117.5,6,24.0,4.5,0.0,0.0,0.0,0.0,14.3,15.8,21.1,0.0,37.7,12,4,63.9,78.3,83.4,88.3,1,1,1,1,80.44,MEDIUM
Student_560,200,80.2,80.0,0.401,1,5,33,127.4,5,23.8,0.0,12.3,0.0,0.0,0.0,28.7,31.7,0.0,30.9,0.0,15,6,53.0,60.5,72.3,75.9,1,1,1,1,67.52,HIGH
Student_561,200,127.0,84.0,0.635,0,4,34,147.2,4,48.4,0.0,6.5,0.0,64.4,0.0,0.0,0.0,28.0,0.0,0.0,9,5,61.2,76.7,74.8,77.0,1,1,1,1,73.34,HIGH
Student_562,600,9.6,23.2,0.016,2,53,8,39.3,1,0.0,0.0,0.0,0.0,0.0,0.0,39.3,0.0,0.0,0.0,0.0,5,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_563,240,0.0,0.0,0.0,0,32,5,10.2,1,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_564,200,0.0,0.0,0.0,0,27,3,7.2,3,0.0,4.5,0.0,0.0,0.0,0.5,0.0,0.0,2.2,0.0,0.0,3,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_565,200,71.7,60.0,0.359,0,10,60,291.3,10,8.6,8.1,9.5,7.6,30.4,23.7,39.6,47.1,16.5,100.2,0.0,6,2,64.4,72.5,64.0,84.7,1,1,1,1,74.06,HIGH
Student_566,200,56.8,57.1,0.284,1,12,14,22.5,6,4.9,0.0,2.7,0.0,1.3,0.0,3.9,5.6,4.1,0.0,0.0,2,0,50.0,51.5,50.0,54.0,1,1,1,1,51.9,HIGH
Student_567,400,270.1,81.0,0.675,3,11,21,64.0,5,5.4,40.2,5.7,0.0,0.0,5.4,0.0,7.3,0.0,0.0,0.0,2,0,50.0,75.3,81.7,85.6,1,1,1,1,75.64,MEDIUM
Student_568,240,39.3,40.7,0.164,0,16,20,86.3,2,48.5,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,50.0,53.8,50.0,51.4,1,1,1,1,51.32,HIGH
Student_569,400,164.5,87.2,0.411,0,6,15,56.3,6,1.8,0.0,0.0,12.1,10.6,0.0,0.0,17.3,8.9,0.0,5.6,10,4,50.1,100.0,88.4,77.1,1,1,1,1,78.54,MEDIUM
Student_570,200,0.0,0.0,0.0,0,29,6,23.1,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,4,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_571,600,318.7,62.4,0.531,0,32,27,52.4,8,5.3,24.0,0.1,1.9,2.7,12.7,5.1,0.0,0.0,0.5,0.0,5,2,54.4,80.9,77.5,63.8,1,1,1,1,68.08,HIGH
Student_572,400,200.5,73.1,0.501,0,14,33,127.2,5,32.1,0.0,17.3,0.0,11.4,0.0,0.0,0.0,45.1,0.0,21.3,7,1,72.4,91.4,75.7,88.9,1,1,1,1,83.46,MEDIUM
Student_573,240,0.0,0.0,0.0,0,30,7,17.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,50.0,53.4,50.0,0.0,1,1,1,0,30.68,HIGH
Student_574,240,148.3,71.4,0.618,0,10,25,58.3,5,0.0,0.9,0.0,23.5,0.0,20.0,4.9,9.0,0.0,0.0,0.0,10,2,54.8,81.4,73.6,77.7,1,1,1,1,73.04,HIGH
Student_575,200,61.0,60.0,0.305,1,10,6,20.9,2,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,17.8,0.0,18,11,50.0,51.3,50.0,56.1,1,1,1,1,52.7,HIGH
Student_576,240,13.4,24.1,0.056,0,22,9,21.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_577,300,131.3,63.4,0.438,1,15,21,81.2,6,0.0,0.0,15.7,0.0,3.3,0.0,14.5,23.4,13.0,0.0,11.3,7,4,50.0,73.3,76.8,71.7,1,1,1,1,68.7,HIGH
Student_578,240,91.3,57.1,0.38,0,12,51,251.0,9,56.4,14.9,18.5,45.2,72.0,12.6,18.9,11.4,1.3,0.0,0.0,7,2,63.1,79.5,73.0,69.4,1,1,1,1,70.88,HIGH
Student_579,600,272.0,69.1,0.453,1,25,12,44.6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,16.3,3,1,50.0,82.2,80.4,58.6,1,1,1,1,65.96,HIGH
Student_580,400,138.2,58.5,0.346,1,22,11,39.1,2,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5,1,50.0,70.3,71.8,61.4,1,1,1,1,62.98,HIGH
Student_581,300,82.7,59.5,0.276,2,15,28,47.9,3,0.0,0.0,0.0,0.0,33.8,3.9,0.0,10.2,0.0,0.0,0.0,19,5,50.0,58.0,77.2,63.4,1,1,1,1,62.4,HIGH
Student_582,486,476.2,100.0,0.98,0,0,53,261.2,5,0.0,0.0,0.0,0.0,53.1,50.0,0.0,0.0,88.3,28.4,41.3,6,3,99.3,65.7,72.3,97.4,1,1,1,1,86.42,LOW
Student_583,486,9.7,21.9,0.02,2,50,6,22.6,1,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_584,600,26.5,22.4,0.044,1,59,3,5.8,2,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_585,400,55.2,37.5,0.138,3,35,10,29.7,6,3.6,4.2,4.8,9.0,2.8,0.0,0.0,0.0,0.0,0.0,5.3,9,3,50.0,57.8,50.0,50.0,1,1,1,1,51.56,HIGH
Student_586,240,119.1,71.0,0.496,0,9,49,128.9,5,61.3,0.0,0.0,31.0,3.5,0.0,28.9,0.0,0.0,0.0,4.3,5,2,60.7,65.2,78.0,80.5,1,1,1,1,72.98,HIGH
Student_587,600,60.7,24.3,0.101,1,56,5,19.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_588,486,199.1,56.9,0.41,1,28,58,203.6,5,2.8,6.1,0.0,48.8,0.0,0.0,52.2,0.0,0.0,93.8,0.0,4,2,50.0,50.0,62.7,73.1,1,1,1,1,61.78,HIGH
Student_589,486,186.6,63.9,0.384,0,22,58,255.8,8,34.2,14.0,31.3,56.6,0.0,45.5,25.7,0.0,0.0,25.9,22.6,13,6,58.6,90.6,81.1,90.4,1,1,1,1,82.22,MEDIUM
Student_590,200,144.6,82.8,0.723,0,5,78,146.4,10,3.9,12.8,0.0,1.8,29.3,33.2,5.6,20.6,12.2,6.3,20.7,27,16,84.0,100.0,96.0,83.5,1,1,1,1,89.4,LOW
Student_591,400,211.4,74.1,0.528,0,14,57,157.8,8,24.2,9.1,3.3,12.1,0.0,28.7,0.0,6.0,69.0,0.0,5.4,12,8,68.3,79.4,85.6,97.2,1,1,1,1,85.54,LOW
Student_592,240,0.4,6.9,0.002,0,27,10,33.4,2,0.0,0.0,15.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_593,200,32.6,34.6,0.163,0,17,29,94.1,2,0.0,0.0,39.4,0.0,0.0,0.0,0.0,54.7,0.0,0.0,0.0,8,4,50.0,50.0,50.0,55.0,1,1,1,1,52.0,HIGH
Student_594,486,109.7,42.4,0.226,3,38,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_595,486,4.1,19.4,0.008,2,50,5,12.6,3,3.6,2.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_596,300,167.6,80.0,0.559,2,7,73,137.3,6,0.0,0.0,14.0,22.2,27.4,32.2,0.0,0.0,4.6,36.8,0.0,17,3,61.4,90.6,59.8,80.0,1,1,1,1,74.36,HIGH
Student_597,240,188.1,96.9,0.784,0,1,34,112.3,5,6.9,0.0,46.7,7.0,7.5,0.0,0.0,0.0,0.0,0.0,44.3,7,4,77.1,84.1,87.7,94.7,1,1,1,1,87.66,LOW
Student_598,600,341.2,85.9,0.569,2,10,33,52.2,5,11.8,0.0,0.0,0.0,27.2,0.0,0.4,0.0,0.0,4.6,8.3,11,2,50.0,78.9,70.2,75.2,1,1,1,1,69.9,HIGH
Student_599,240,52.2,56.2,0.218,1,14,13,35.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,7,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_600,600,128.9,56.2,0.215,7,39,24,53.1,5,0.5,8.5,0.0,0.0,0.0,3.9,0.0,0.0,5.2,34.9,0.0,8,4,50.0,50.0,56.0,50.0,1,1,1,1,51.2,HIGH
Student_601,200,167.8,100.0,0.839,0,0,29,102.9,9,17.1,11.6,17.3,15.5,5.6,6.5,0.0,6.2,21.3,0.0,1.8,9,3,65.3,100.0,100.0,98.8,1,1,1,1,92.58,LOW
Student_602,200,179.5,100.0,0.898,0,0,32,91.2,6,0.0,0.0,0.0,0.0,9.6,40.3,1.0,19.7,12.7,7.9,0.0,0,0,78.7,94.3,100.0,100.0,1,1,1,1,94.6,LOW
Student_603,600,167.9,55.2,0.28,3,30,56,150.7,8,0.0,0.0,19.4,0.0,15.6,12.0,36.1,14.7,20.7,19.1,13.1,7,2,50.0,56.9,56.1,0.0,1,1,1,0,32.6,HIGH
Student_604,400,265.6,92.6,0.664,2,4,77,329.8,7,75.1,0.0,26.1,2.7,57.7,0.0,103.7,0.0,56.9,0.0,7.5,4,2,86.7,69.0,81.4,86.9,1,1,1,1,82.18,MEDIUM
Student_605,300,68.2,54.1,0.227,2,17,30,91.6,4,0.0,0.0,0.0,9.0,13.3,0.0,0.0,36.4,32.9,0.0,0.0,8,3,50.0,50.0,59.4,0.0,1,1,1,0,31.88,HIGH
Student_606,240,39.7,38.2,0.165,1,21,13,52.5,5,0.0,18.0,0.0,13.9,0.0,0.0,1.5,11.4,0.0,7.6,0.0,4,1,50.0,50.0,59.4,50.6,1,1,1,1,52.12,HIGH
Student_607,300,195.4,87.8,0.651,0,5,29,98.6,6,13.5,20.4,4.0,0.0,0.0,0.4,0.0,56.0,4.3,0.0,0.0,10,4,70.4,65.3,62.9,66.6,1,1,1,1,66.36,HIGH
